date,silver_ret,gold_ret,sp500_ret,nasdaq_ret,oil_ret,silver_ret_lag1,gold_ret_lag1,sp500_ret_lag1,platinum.close,palladium.close,usd_chf,eur_usd,sp500.spread
2013-05-07,-0.002691065015854921,-0.012529806794733922,0.0050558095239043865,-5.526388645762381e-4,-0.003815118347190616,-0.003364174745632109,4.221784470246348e-4,0.002537522636544942,145.25,66.87,0.9402,1.3085,0
2013-05-08,-0.0011072092277251144,0.014708227247933081,0.00454072081641943,0.004825266134870887,0.011401965360248845,-0.002691065015854921,-0.012529806794733922,0.0050558095239043865,147.32,68.001,0.9349,1.3177,0
2013-05-09,-0.008919150229129702,-0.011649794620987919,-0.0028201845679722837,-0.0014244771584959182,-0.00670849825215214,-0.0011072092277251144,0.014708227247933081,0.00454072081641943,147.58,69.53,0.9406,1.3105,0
2013-05-10,0.0038322380304589565,-0.008630273600948257,0.0032486467015351295,0.006089688693238671,-8.783487609060892e-4,-0.008919150229129702,-0.011649794620987919,-0.0028201845679722837,146.1,69.31,0.9594,1.2955,0
2013-05-13,-0.006823054188504596,-0.008416407628628164,7.952286701380373e-4,0.0012312745245264267,-0.00823534066130538,0.0038322380304589565,-0.008630273600948257,0.0032486467015351295,145.04,70.16,0.9576,1.2981,0
2013-05-14,-0.010322672307418568,-0.004488857812590119,0.010280833929068756,0.005182065326196472,-0.008899495105983757,-0.006823054188504596,-0.008416407628628164,7.952286701380373e-4,147.4,71.54,0.9602,1.2969,0
2013-05-15,-0.03833913039594883,-0.02334564989591037,0.005371976099652898,0.0020381826472908315,0.0014887601380091375,-0.010322672307418568,-0.004488857812590119,0.010280833929068756,145.8,70.92,0.968,1.2857,0
2013-05-16,0.00938974034983886,-0.004019058699592293,-0.004706458938023239,-0.00108651375621438,0.007706025092665936,-0.03833913039594883,-0.02334564989591037,0.005371976099652898,145.52,72.45,0.9618,1.2898,0
2013-05-17,-0.024252567012525095,-0.0227796846600965,0.00963050659806175,0.009601804785205559,0.009988332159832858,0.00938974034983886,-0.004019058699592293,-0.004706458938023239,142.66,72.379,0.9731,1.2818,0
2013-05-20,0.03751536089093532,0.03043174086809053,-5.990355529394975e-5,-0.0014815815222783968,0.006671644143818156,-0.024252567012525095,-0.0227796846600965,0.00963050659806175,146.396,73.53,0.9675,1.2865,0
2013-05-21,-0.028057952795157437,-0.016716807194505634,0.0014366958472420421,0.0010777314797705273,-0.009599046702776892,0.03751536089093532,0.03043174086809053,-5.990355529394975e-5,143.38,73.01,0.968,1.291,0
2013-05-22,-0.004980766466238684,-0.007099191510314462,-0.007445246039842424,-0.008803957088000303,-0.019239900871876436,-0.028057952795157437,-0.016716807194505634,0.0014366958472420421,143.771,73.18,0.9814,1.2864,1
2013-05-23,0.016209269796411352,0.02003443486127665,-0.0028969783070751376,-0.0022982419733184045,0.0023880608363846534,-0.004980766466238684,-0.007099191510314462,-0.007445246039842424,143.45,72.12,0.9668,1.2944,0
2013-05-24,-0.011680276547704871,-0.0063345593196100225,-8.46535302700957e-4,-5.447364971971069e-4,-0.005081463631780192,0.016209269796411352,0.02003443486127665,-0.0028969783070751376,142.48,71.16,0.9621,1.292,0
2013-05-28,-0.0036215521701032927,-0.002020580668750327,0.005970887133961433,0.006517334677866415,0.012507607962915834,-0.011680276547704871,-0.0063345593196100225,-8.46535302700957e-4,143.12,73.85,0.9734,1.287,0
2013-05-29,0.00768018231862877,0.00998815697834221,-0.00651546706452244,-0.0047480249274300945,-0.020631618343180946,-0.0036215521701032927,-0.002020580668750327,0.005970887133961433,142.78,73.3,0.9613,1.2944,0
2013-05-30,0.012077981759740286,0.013774018083920758,0.0036852480916476082,0.005289223695882583,0.004521484718845947,0.00768018231862877,0.00998815697834221,-0.00651546706452244,145.56,74.28,0.9558,1.3042,0
2013-05-31,-0.02384814932989432,-0.020546136988738972,-0.014456034055787548,-0.009240451671831629,-0.019435777300635504,0.012077981759740286,0.013774018083920758,0.0036852480916476082,142.5,73.306,0.9583,1.2988,1
2013-06-03,0.023407856772842628,0.0191552652737208,0.005491166940008618,0.0017731710299591086,0.016725340465866267,-0.02384814932989432,-0.020546136988738972,-0.014456034055787548,146.94,74.22,0.9442,1.3098,0
2013-06-04,-0.0075954649697314025,-0.009420839529617808,-0.004818404613787131,-0.005191977778745027,0.0012055456553490274,0.023407856772842628,0.0191552652737208,0.005491166940008618,146.48,73.76,0.9485,1.3075,0
2013-06-05,-0.0017945271751647063,0.0021421984184764042,-0.01409991650401654,-0.013099118702859514,0.0018055978423383579,-0.0075954649697314025,-0.009420839529617808,-0.004818404613787131,148.42,74.21,0.9422,1.3088,0
2013-06-06,0.007604599385219402,0.0074251397929154805,0.009012406680098728,0.00484597694613953,0.010765654215687981,-0.0017945271751647063,0.0021421984184764042,-0.01409991650401654,149.96,74.53,0.93,1.3248,0
2013-06-07,-0.048389175057596656,-0.0240921922781272,0.012640231802848234,0.013581387165300107,0.015934240939899702,0.007604599385219402,0.0074251397929154805,0.009012406680098728,146.94,74.24,0.9342,1.3242,0
2013-06-10,0.013472909951368628,0.004939760063371601,0,4.0869151171740725e-4,-0.004694844304207635,-0.048389175057596656,-0.0240921922781272,0.012640231802848234,147.5,75.5,0.9357,1.3234,0
2013-06-11,-0.011603750528665024,-0.0051648754359501226,-0.010369107848403836,-0.009992554572144208,-0.006195623889963198,0.013472909951368628,0.004939760063371601,0,145.07,73.41,0.9271,1.3278,0
2013-06-12,0.004657670273980674,0.007476670343019798,-0.008311576245957575,-0.011623210971510645,0.007077587786616046,-0.011603750528665024,-0.0051648754359501226,-0.010369107848403836,144.98,73.96,0.9181,1.3354,0
2013-06-13,0.001857010747212673,-0.003806116763141354,0.015094163122736148,0.012585741124888195,0.008777118956786012,0.004657670273980674,0.007476670343019798,-0.008311576245957575,142.55,71.77,0.9234,1.3314,1
2013-06-14,0.012445424521056125,0.005146000840328568,-0.006292210503092477,-0.006618887925894157,0.011872153343358338,0.001857010747212673,-0.003806116763141354,0.015094163122736148,141.69,71.52,0.9222,1.333,0
2013-06-17,-0.010129000043057612,-0.004921710158666492,0.007691876029023881,0.009637965284274408,5.755395842323985e-4,0.012445424521056125,0.005146000840328568,-0.006292210503092477,140.51,69.81,0.9254,1.3341,0
2013-06-18,-0.010700264921895464,-0.012335620881369636,0.007874533391218463,0.008187818668326408,0.005737250390143611,-0.010129000043057612,-0.004921710158666492,0.007691876029023881,141.37,69.52,0.9186,1.3407,0
2013-06-19,-0.012709043736669923,-0.01172364219380917,-0.013913162250676514,-0.011206896026706659,-0.005162041861197952,-0.010700264921895464,-0.012335620881369636,0.007874533391218463,139.01,67.851,0.9192,1.3404,0
2013-06-20,-0.08344339899705044,-0.055012099208725296,-0.025090366814104925,-0.0241344259096703,-0.03362398317395865,-0.012709043736669923,-0.01172364219380917,-0.013913162250676514,133.16,64.94,0.9296,1.3214,1
2013-06-21,0.021396638993548045,0.011663112300037248,-0.0020724094458453024,-0.00841261898293233,-0.01196544338567529,-0.08344339899705044,-0.055012099208725296,-0.025090366814104925,134.77,66.34,0.9354,1.3113,0
2013-06-24,-0.021396638993548045,-0.008996767246845394,-0.012716458963541122,-0.009988667524400086,0.012262752738244398,0.021396638993548045,0.011663112300037248,-0.0020724094458453024,130.83,64.78,0.9345,1.3091,0
2013-06-25,-0.0025779854442742334,-0.0037186784971305897,0.009568238254748174,0.00728730809394218,0.0029682420130749954,-0.021396638993548045,-0.008996767246845394,-0.012716458963541122,132.22,65.04,0.9388,1.308,0
2013-06-26,-0.0551864155672912,-0.04294351659537554,0.009852296443011,0.008929263495303097,0.0017767253711507003,-0.0025779854442742334,-0.0037186784971305897,0.009568238254748174,127.54,61.86,0.9432,1.3006,0
2013-06-27,-0.001638002004237915,-0.01998187907268978,0.005852703338765863,0.004224168489015412,0.01555880498062745,-0.0551864155672912,-0.04294351659537554,0.009852296443011,128.8,63.48,0.9464,1.3016,0
2013-06-28,0.05940240301580335,0.026974619981222858,-0.0041057600444744935,0.0014041002025990679,-0.004378929782155705,-0.001638002004237915,-0.01998187907268978,0.005852703338765863,131.08,64.65,0.945,1.301,0
2013-07-01,-0.001030396793896493,0.0168169131359015,0.005842517707177919,0.006154726380704467,0.014234082009487281,0.05940240301580335,0.026974619981222858,-0.0041057600444744935,134.54,67.23,0.9452,1.306,0
2013-07-02,-0.014015282617120928,-0.008956026361448544,-9.300307580497602e-4,4.182642096530742e-4,0.015455373470029343,-0.001030396793896493,0.0168169131359015,0.005842517707177919,133.786,67.19,0.9492,1.3017,0
2013-07-03,0.01607501558013169,0.0057311507010178175,4.341219950969588e-4,0.004048109805028233,0.01773445493976844,-0.014015282617120928,-0.008956026361448544,-9.300307580497602e-4,131.41,67.17,0.9475,1.3005,0
2013-07-05,-0.042022989774848085,-0.02219242775509045,0.010730907783307764,0.007592819875759993,0.01989015847921971,0.01607501558013169,0.0057311507010178175,4.341219950969588e-4,130.12,66.97,0.9624,1.2831,0
2013-07-08,0.011733467947866227,0.011953004265599532,0.005688610624345891,9.639882313674519e-4,-0.004111284398607307,-0.042022989774848085,-0.02219242775509045,0.010730907783307764,133.39,68.33,0.9644,1.2863,0
2013-07-09,0.008447779911933129,0.009245058144051299,0.007171539184239073,0.006038168476008465,0.009838833125838331,0.011733467947866227,0.011953004265599532,0.005688610624345891,133.66,68.49,0.9736,1.2774,0
2013-07-10,-0.004214969359312093,0.0027321290331956405,3.632840921525826e-4,0.005729892893695521,0.017790226603156878,0.008447779911933129,0.009245058144051299,0.007171539184239073,133.69,69.8,0.9682,1.2846,0
2013-07-11,0.05245418312538552,0.026837941784394914,0.013528751570695441,0.01966658212897432,-0.011284375518272771,-0.004214969359312093,0.0027321290331956405,3.632840921525826e-4,138.03,70.271,0.9496,1.3046,0
2013-07-12,-0.013619378232283541,-8.857753125752765e-4,4.1797283785083295e-4,0.004392101290877193,0.014751507941997755,0.05245418312538552,0.026837941784394914,0.013528751570695441,137.96,70.52,0.9468,1.3048,0
2013-07-15,0.0030425986960964657,4.027224088911652e-4,0.003813387210683139,0.002255091490929395,0.002924367363887459,-0.013619378232283541,-8.857753125752765e-4,4.1797283785083295e-4,139.38,71.72,0.9508,1.3039,0
2013-07-16,0.0025284463533590262,0.005701223938246791,-0.0037536910640518784,-0.001325908441398127,-0.005056564333728364,0.0030425986960964657,4.027224088911652e-4,0.003813387210683139,139.4401,71.96,0.9408,1.3144,0
2013-07-17,-0.03547017944830788,-0.012650746857044481,0.0025635689360745673,0.002517724777930219,0.0085016452553206,0.0025284463533590262,0.005701223938246791,-0.0037536910640518784,137.72,71.7,0.9428,1.3094,0
2013-07-18,0.003134798805371375,0.005579604496731783,0.005462872085743697,-0.002517724777930219,0.014184634991956546,-0.03547017944830788,-0.012650746857044481,0.0025635689360745673,138.52,72.58,0.9468,1.3078,0
2013-07-19,0.007276539382869984,0.00883114281462749,0.0017749383431553412,-0.010402867888307021,0.002864958334154455,0.003134798805371375,0.005579604496731783,0.005462872085743697,139.56,73.05,0.9401,1.3142,0
2013-07-22,0.047531697112125126,0.029377974133689477,0.0019488003333041348,0.0029451159172415586,-0.013880018564831786,0.007276539382869984,0.00883114281462749,0.0017749383431553412,141.27,72.97,0.9357,1.3193,0
2013-07-23,-4.939491332835999e-4,0.006729864889583936,-0.0021261524664284437,-0.007379117135378976,0.004473103103691312,0.047531697112125126,0.029377974133689477,0.0019488003333041348,141.74,72.17,0.9368,1.3212,0
2013-07-24,-0.01593659226281252,-0.017341699803446353,-0.003672337243259882,0.003226676636579384,-0.01828107607002627,-4.939491332835999e-4,0.006729864889583936,-0.0021261524664284437,141.5436,73.09,0.9354,1.3228,0
2013-07-25,0.002006018726865566,0.009291497647763158,0.0024299908238205603,0.006288908129456594,0.004801289564833056,-0.01593659226281252,-0.017341699803446353,-0.003672337243259882,141.46,72.17,0.9336,1.3234,0
2013-07-26,-0.008553511268843295,8.545349131381386e-4,0.0010649628269563394,0.005321284340408461,-0.009894451626788037,0.002006018726865566,0.009291497647763158,0.0024299908238205603,139.76,70.92,0.9289,1.3269,0
2013-07-29,-0.00867317808902257,-0.002410108066518646,-0.003079658933883067,-0.0018592302832489693,-0.0021522741695427783,-0.008553511268843295,8.545349131381386e-4,0.0010649628269563394,140.97,72.6,0.9308,1.3262,0
2013-07-30,-0.005576426890431918,-0.0027280893025611874,0,0.005302942295807966,-0.012466286105754065,-0.00867317808902257,-0.002410108066518646,-0.003079658933883067,140.6,71.16,0.9298,1.3266,0
2013-07-31,0.0051124855732349594,-0.0012496096596397166,7.115327901736634e-4,0.0018494060753440067,0.018641631277407367,-0.005576426890431918,-0.0027280893025611874,0,140.49,71.2,0.9284,1.3282,0
2013-08-01,-0.009736177345076147,-0.01060621954915586,0.011492008490555428,0.01011104405427421,0.02406568607696924,0.0051124855732349594,-0.0012496096596397166,7.115327901736634e-4,140.78,71.6,0.9353,1.3217,0
2013-08-02,0.009226103373292993,-0.001976519598277271,0.0016978429768714776,0.005602255548669888,-0.00866033493074303,-0.009736177345076147,-0.01060621954915586,0.011492008490555428,141.5546,71.32,0.9293,1.3268,0
2013-08-05,-0.007168489478612816,-0.0052368603376828915,-0.0014634862849156605,6.493928405371108e-4,-0.002903525861930323,0.009226103373292993,-0.001976519598277271,0.0016978429768714776,142.012,71.58,0.9302,1.3257,0
2013-08-06,-0.008774249840221238,-0.013858514746146078,-0.005698690626955383,-0.005990381242064302,-0.009828741628995274,-0.007168489478612816,-0.0052368603376828915,-0.0014634862849156605,139.681,70.61,0.9266,1.3296,0
2013-08-07,0.0010362695227854601,0.0014509111041203226,-0.0032457022975709293,-0.0018303051259449532,-0.01208555061787786,-0.008774249840221238,-0.013858514746146078,-0.005698690626955383,140.52,70.8,0.9222,1.3329,0
2013-08-08,0.03810468609336626,0.021593604251575194,0.003658037001378567,0.004960198134872584,-0.004603935010958349,0.0010362695227854601,0.0014509111041203226,-0.0032457022975709293,145.25,72.07,0.9194,1.3392,0
2013-08-09,0.008933061885475269,0,-0.0028899197371066165,-0.004044626819851516,0.020153846188980307,0.03810468609336626,0.021593604251575194,0.003658037001378567,146.65,72.44,0.9221,1.3338,0
2013-08-12,0.04161219606275601,0.017735532652809027,-0.0011819633785474792,0.0023504842370281054,0.00451228370121326,0.008933061885475269,0,-0.0028899197371066165,146.389,72.18,0.9248,1.3312,0
2013-08-13,0.004261050994224913,-0.010822700725117151,0.0029522931221546145,0.005592782998480317,0.003700770811081,0.04161219606275601,0.017735532652809027,-0.0011819633785474792,146.61,72.32,0.934,1.3247,0
2013-08-14,0.017769368924819506,0.009815456228229102,-0.0051426151462665715,-0.0037684405586926317,0.005000668402131758,0.004261050994224913,-0.010822700725117151,0.0029522931221546145,147.26,72.17,0.9354,1.3256,0
2013-08-15,0.04929779519879496,0.020638271360456706,-0.014084739881739416,-0.017069742195256588,0.003930307692688206,0.017769368924819506,0.009815456228229102,-0.0051426151462665715,149.01,74.47,0.9334,1.3263,0
2013-08-16,0.010972240865544158,0.006735561091116615,-0.003311161629734549,-3.3113679563445686e-4,0.004175371410480189,0.04929779519879496,0.020638271360456706,-0.014084739881739416,149.3199,74.7,0.9269,1.3321,0
2013-08-19,-0.0013103299538070878,-0.004308559520577404,-0.006412605156667084,-0.0017900359471951788,-0.006007592836542397,0.010972240865544158,0.006735561091116615,-0.003311161629734549,147.43,73.43,0.9247,1.3348,0
2013-08-20,-0.007017572658646554,0.003327538425410559,0.0049038996413202085,0.0043699996711188405,-0.017175742619114587,-0.0013103299538070878,-0.004308559520577404,-0.006412605156667084,148.56,73.19,0.9178,1.3426,0
2013-08-21,-0.0017621149933995106,-0.0028731306623654973,-0.006179216365958418,-0.0034414329134122568,-0.00937213982886309,-0.007017572658646554,0.003327538425410559,0.0049038996413202085,148.66,72.86,0.9211,1.3368,0
2013-08-22,0.005715557436745566,0.005587450356446588,0.009073923489182789,0.009763898652899172,0.009905046849201682,-0.0017621149933995106,-0.0028731306623654973,-0.006179216365958418,150.64,73.73,0.9236,1.3362,0
2013-08-23,0.038276011844788904,0.015614227801550307,0.003366601712878392,0.006674107087692782,0.010862472683276447,0.005715557436745566,0.005587450356446588,0.009073923489182789,150.36,73.34,0.9207,1.3392,0
2013-08-26,0.014659948410684631,0.004068805317394286,-0.0037279821902194143,5.215804004015112e-4,2.634699000880758e-4,0.038276011844788904,0.015614227801550307,0.003366601712878392,151.37,73.06,0.9229,1.3369,0
2013-08-27,0.005390848634876377,0.009551872770986236,-0.01621509429149537,-0.020679037825381386,0.023689771122404668,0.014659948410684631,0.004068805317394286,-0.0037279821902194143,149.27,72.67,0.9186,1.3387,0
2013-08-28,-0.006639028534809022,-2.92547358189843e-4,0.0035448026362203677,0.003852033719716097,0.00538808231044996,0.005390848634876377,0.009551872770986236,-0.01621509429149537,150.23,72.92,0.9221,1.3326,0
2013-08-29,-0.019200643662077077,-0.00616334770766791,0.0015849796051581322,0.007001812078545555,-0.01287681969699861,-0.006639028534809022,-2.92547358189843e-4,0.0035448026362203677,148.75,71.95,0.9316,1.3228,0
2013-08-30,-0.017691392457517274,-0.009242551653665387,-0.003172475359237481,-0.006471659647307781,-0.0025953816800776686,-0.019200643662077077,-0.00616334770766791,0.0015849796051581322,148.62,70.42,0.9313,1.3196,0
2013-09-03,0.03480826791404956,0.013282367644006143,0.004511652574229252,0.005681458104807469,0.007250161225059948,-0.017691392457517274,-0.009242551653665387,-0.003172475359237481,150.3,70.06,0.9363,1.3164,0
2013-09-04,-0.030067901355774307,-0.012985279109438252,0.008238975544553107,0.010615393569620046,-0.010895049405066803,0.03480826791404956,0.013282367644006143,0.004511652574229252,146.44,68.57,0.9356,1.3212,0
2013-09-05,-0.013853035389293833,-0.018437155699548846,0.0012661663986959226,0.0016932599291514805,0.009087431094922938,-0.030067901355774307,-0.012985279109438252,0.008238975544553107,145.22,67.34,0.9437,1.312,0
2013-09-06,0.02539409103804635,0.014642649454047252,4.8192772017063845e-4,0.0011705795704877175,0.017168903471631136,-0.013853035389293833,-0.018437155699548846,0.0012661663986959226,146.13,68.09,0.9385,1.3166,0
2013-09-09,-0.005967622143183249,-0.0017906443641590997,0.00953044645834833,0.011631043500453409,-0.010728072239999165,0.02539409103804635,0.014642649454047252,4.8192772017063845e-4,145,66.96,0.9314,1.326,0
2013-09-10,-0.03214872866704477,-0.016337649294927203,0.0073700185008584995,0.004870555642223273,-0.015658682933195944,-0.005967622143183249,-0.0017906443641590997,0.00953044645834833,143.96,67.92,0.9344,1.326,0
2013-09-11,0.0083535328587665,-3.036744633115873e-4,0.0031335940739092294,-0.001919754861051004,0.0037753087866478907,-0.03214872866704477,-0.016337649294927203,0.0073700185008584995,144.15,67.84,0.9314,1.3301,0
2013-09-12,-0.05706158119449789,-0.03107779891697593,-0.002659969057654976,-6.40738152247522e-4,0.009955476884677683,0.0083535328587665,-3.036744633115873e-4,0.0031335940739092294,140.76,67.44,0.9286,1.3315,0
2013-09-13,0.02186079829954357,0.0011742143898763047,0.0022466605169499942,6.40738152247522e-4,-3.8602586852665155e-4,-0.05706158119449789,-0.03107779891697593,-0.002659969057654976,141.82,68.59,0.9319,1.3276,0
2013-09-16,-0.02758795651882906,-0.010776051106161866,0.005770832173495499,-0.0026938634724622545,-0.019231361927887658,0.02186079829954357,0.0011742143898763047,0.0022466605169499942,140.27,68.83,0.9258,1.335,0
2013-09-17,9.319665166636071e-4,3.953350516008314e-4,0.004452523613455384,0.0066573027847658395,-0.009756174945364737,-0.02758795651882906,-0.010776051106161866,0.005770832173495499,139.06,68.78,0.9266,1.3357,0
2013-09-18,0.061418848651014546,0.042635369125092915,0.011507740617153317,0.011923023030455226,0.024602130644689524,9.319665166636071e-4,3.953350516008314e-4,0.004452523613455384,143.66,70.43,0.926,1.3351,0
2013-09-19,-0.003949972219314368,-0.001971489871196219,-0.001677221988853006,0.002392797565057947,-0.015633460661929277,0.061418848651014546,0.042635369125092915,0.011507740617153317,142.95,71.5255,0.9112,1.3527,0
2013-09-20,-0.05607255318877291,-0.029188472340154092,-0.011878560539057226,-0.006499060639225895,-0.008174073198798926,-0.003949972219314368,-0.001971489871196219,-0.001677221988853006,139.84,69.94,0.9104,1.3522,0
2013-09-23,-0.008407335835973306,-0.003209270493496952,-0.004638200007429205,-0.0019643259492436727,-0.013326423233198437,-0.05607255318877291,-0.029188472340154092,-0.011878560539057226,139,69.74,0.91,1.352,0
2013-09-24,0.004212503303947734,8.620352400905418e-4,-0.0023566852361520674,0,-0.0013424622770621397,-0.008407335835973306,-0.003209270493496952,-0.004638200007429205,139.555,70.369,0.9114,1.349,0
2013-09-25,0.004194832532025572,0.008812691076667711,-0.002894529002061219,-0.0034309710256064108,-0.009176852525711876,0.004212503303947734,8.620352400905418e-4,-0.0023566852361520674,139.564,70.62,0.9082,1.3536,0
2013-09-26,-0.002794598931015635,-0.007794879283967049,0.0038378696769338916,0.007734775137132388,0.005408342009261435,0.004194832532025572,0.008812691076667711,-0.002894529002061219,137.99,70.39,0.9105,1.3484,0
2013-09-27,0.0018639334380625705,0.009191527555688417,-0.004607214292480677,-0.0012639031005070578,-0.003241493924170946,-0.002794598931015635,-0.007794879283967049,0.0038378696769338916,138.87,71.29,0.905,1.3537,0
2013-09-30,-0.0037313476128582046,-0.006144293100219578,-0.0053425272509430854,-0.0024058257884558287,-0.0029806281381379307,0.0018639334380625705,0.009191527555688417,-0.004607214292480677,137.32,70.74,0.9041,1.3535,0
2013-10-01,-0.0231634085872634,-0.028407179765308932,0.007885026772820325,0.010090902981962913,-0.004623971247081471,-0.0037313476128582046,-0.006144293100219578,-0.0053425272509430854,135.62,70.37,0.9064,1.3534,0
2013-10-02,0.025497131933483796,0.019631069527615175,-9.452913382625994e-4,-3.765769202850322e-4,0.01997367345767964,-0.0231634085872634,-0.028407179765308932,0.007885026772820325,135.99,70.22,0.9017,1.3592,0
2013-10-03,-9.328358885403176e-4,9.439900008745283e-4,-0.009263724205108126,-0.011744783612059884,-0.007510764921383917,0.025497131933483796,0.019631069527615175,-9.452913382625994e-4,134.34,68.73,0.8972,1.3642,0
2013-10-04,9.328358885403176e-4,-0.0051239716380893086,0.007548102759069586,0.008601115509092594,0.004566831308506547,-9.328358885403176e-4,9.439900008745283e-4,-0.009263724205108126,135.8,68.34,0.9052,1.3582,0
2013-10-07,0.028947576034868305,0.008734367208870886,-0.008682261961378224,-0.008347082737499179,-0.004566831308506547,9.328358885403176e-4,-0.0051239716380893086,0.007548102759069586,137.15,68.67,0.905,1.3569,0
2013-10-08,-0.0027210901143606137,-0.0018820582719802914,-0.011715011875240933,-0.01949279467950049,0.004566831308506547,0.028947576034868305,0.008734367208870886,-0.008682261961378224,137.11,69.68,0.904,1.3582,0
2013-10-09,-0.02093051107442445,-0.010177201170279204,7.249003579481439e-4,-0.0031128429804905267,-0.02058020103727909,-0.0027210901143606137,-0.0018820582719802914,-0.011715011875240933,135.06,68.34,0.9104,1.3513,0
2013-10-10,-0.008101772218537029,-0.014697924149880137,0.021328884536041315,0.020953269950065412,0.014935783417602266,-0.02093051107442445,-0.010177201170279204,7.249003579481439e-4,135.53,69.3,0.9104,1.3535,0
2013-10-11,-0.01649346013206321,-0.01352959431579226,0.006422553968710609,0.0076036356705229124,-0.009478743954543845,-0.008101772218537029,-0.014697924149880137,0.021328884536041315,134.08,69.45,0.9103,1.3559,0
2013-10-15,0.0016953301761852835,0.00917474872377344,-0.0032945082157302963,0.003277038475899552,-0.00764822083825667,-0.01649346013206321,-0.01352959431579226,0.006422553968710609,135.35,69.13,0.9152,1.3494,0
2013-10-16,-0.0026463525968893897,-0.0015367819581317832,0.013869198524885107,0.01138579706896703,0.012263404814062628,0.0016953301761852835,0.00917474872377344,-0.0032945082157302963,136.56,69.93,0.9163,1.349,0
2013-10-17,0.025365380591991116,0.03092372642058905,0.006661092137832725,0.005953875191569757,-0.014734236544675205,-0.0026463525968893897,-0.0015367819581317832,0.013869198524885107,140.55,72.27,0.9028,1.3664,0
2013-10-18,0.0032414939241713903,-0.004483430643050568,0.0067317074784698505,0.015705844315787587,0.0019222853646909677,0.025365380591991116,0.03092372642058905,0.006661092137832725,140.53,72.4,0.9013,1.3693,0
2013-10-21,0.013774322464829236,0.001024307697012894,5.7341093510743235e-5,0.002188982997381572,-0.014090577099254542,0.0032414939241713903,-0.004483430643050568,0.0067317074784698505,140.5,73.25,0.9019,1.3672,0
2013-10-22,0.021651725383038833,0.0184150022761429,0.005774579380809719,0.0016992357529597157,-0.014856615231600756,0.013774322464829236,0.001024307697012894,5.7341093510743235e-5,141.72,73.53,0.8947,1.3778,0
2013-10-23,-0.0044722793683944495,-0.0050381845128733005,-0.0048002835190006365,-0.006204022088915018,-0.013075797443992787,0.021651725383038833,0.0184150022761429,0.005774579380809719,140.38,72.7616,0.8918,1.3786,0
2013-10-24,0.004025950416552959,0.009358512170980049,0.0033169423068075687,0.0048691514338106145,0.001143837699777439,-0.0044722793683944495,-0.0050381845128733005,-0.0048002835190006365,141.909,72.8,0.8916,1.381,0
2013-10-25,-0.0058204775917176654,0.004301742691396271,0.004557114124097872,0.006656605517600056,0.009387069356162403,0.004025950416552959,0.009358512170980049,0.0033169423068075687,142.2,72.38,0.8939,1.3794,0
2013-10-28,-0.0031481923910425813,7.662248478466083e-4,0.001590096308683897,-6.033182686770999e-4,0.006490780513490613,-0.0058204775917176654,0.004301742691396271,0.004557114124097872,143.7,72.71,0.8954,1.3786,0
2013-10-29,4.503490281022593e-4,-0.00606923846665719,0.005319763536068223,0.0027722551353397407,-0.003945890125437668,-0.0031481923910425813,7.662248478466083e-4,0.001590096308683897,142.79,72.74,0.8982,1.377,0
2013-10-30,0.008964649906499478,-0.0013108688309655392,-0.0049793573146939,-0.0019277114403326578,-0.01594112891727928,4.503490281022593e-4,-0.00606923846665719,0.005319763536068223,144.03,73,0.8964,1.3771,0
2013-10-31,-0.03542604784786807,-0.014455835784731086,-0.0028402654858519227,-0.002173126534313674,-0.004601676224874396,0.008964649906499478,-0.0013108688309655392,-0.0049793573146939,141.64,71.95,0.9056,1.3594,0
2013-11-01,-0.0013879252748481008,-0.0062036399827549715,0.0023863647688395773,4.8332528732064617e-4,-0.016303998228590633,-0.03542604784786807,-0.014455835784731086,-0.0028402654858519227,142.11,72.36,0.9124,1.3488,0
2013-11-04,-0.011641575015485905,-0.0011034049038798344,0.0035123534862462336,0.0015691958075407797,-0.002611159047894329,-0.0013879252748481008,-0.0062036399827549715,0.0023863647688395773,141.96,73.16,0.9106,1.3516,0
2013-11-05,0.003273325344969269,-0.001973399227463979,-0.0031719086350232573,0.001446306145812315,-0.010929070532190277,-0.011641575015485905,-0.0011034049038798344,0.0035123534862462336,141.74,73.24,0.9126,1.347,0
2013-11-06,0.004657670273980674,0.005044146886677758,0.005092813180483269,-2.409058069954284e-4,0.015296721732264817,0.003273325344969269,-0.001973399227463979,-0.0031719086350232573,143.02,74.5,0.9109,1.353,0
2013-11-07,-0.009097952595065184,-0.0082097082512389,-0.012723829710171053,-0.01897174741888996,-0.006426172732755475,0.004657670273980674,0.005044146886677758,0.005092813180483269,142.21,74.45,0.9184,1.339,0
2013-11-08,-0.004846403247119824,-0.015021904509266548,0.01340091600811455,0.01353596668519863,0.001176816846611306,-0.009097952595065184,-0.0082097082512389,-0.012723829710171053,140.99,74.16,0.922,1.3357,0
2013-11-12,-0.035584696479512345,-0.014826254747339895,-0.0018630915763191425,-3.634381286596877e-4,-0.010938763914356553,-0.004846403247119824,-0.015021904509266548,0.01340091600811455,139.96,72.33,0.9176,1.3428,0
2013-11-13,-0.009818504248903626,0.003261315569011991,0.007992387904090847,0.011924260529736053,0.007699179281657198,-0.035584696479512345,-0.014826254747339895,-0.0018630915763191425,140.19,71.72,0.9155,1.3456,0
